row,ruleCode,category,reason,condition1,condition2
1890,SZ医保-1890-9a4ab5540e,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J09,全部疾病编码 J85.1 肺脓肿伴有肺炎
1891,SZ医保-1891-abf1df77ab,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J10,全部疾病编码 J85.1 肺脓肿伴有肺炎
1892,SZ医保-1892-1434a379b2,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J11,全部疾病编码 J85.1 肺脓肿伴有肺炎
1893,SZ医保-1893-08609bc367,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 J12 病毒性肺炎,不可归类在他处者",全部疾病编码 J85.1 肺脓肿伴有肺炎
1894,SZ医保-1894-a44986bfa6,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J13 链球菌性肺炎,全部疾病编码 J85.1 肺脓肿伴有肺炎
1895,SZ医保-1895-1ecdf6cdb6,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J14 流感嗜血杆菌性肺炎,全部疾病编码 J85.1 肺脓肿伴有肺炎
1896,SZ医保-1896-6131a14197,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 J15 细菌性肺炎,不可归类在他处者",全部疾病编码 J85.1 肺脓肿伴有肺炎
1897,SZ医保-1897-090e54a568,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 J16 其他传染性病原体引起的肺炎,不可归类在他处者",全部疾病编码 J85.1 肺脓肿伴有肺炎
1898,SZ医保-1898-0c81b88a32,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 J18 肺炎,病原体未特指",全部疾病编码 J85.1 肺脓肿伴有肺炎
1899,SZ医保-1899-bed521b3f3,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J20.0 肺炎支原体急性支气管炎,全部疾病编码 J85.1 肺脓肿伴有肺炎
1900,SZ医保-1900-e07c2a7354,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J67 有机粉尘引起的过敏性肺炎,全部疾病编码 J85.1 肺脓肿伴有肺炎
1901,SZ医保-1901-9223a2dc40,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J68.0 化学制剂、气体、烟雾和蒸气引起的支气管炎和肺炎,全部疾病编码 J85.1 肺脓肿伴有肺炎
1902,SZ医保-1902-5dc243001d,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J69.0 食物和呕吐物引起的肺炎,全部疾病编码 J85.1 肺脓肿伴有肺炎
1903,SZ医保-1903-cc20722968,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J69.1 油和植物精质引起的肺炎,全部疾病编码 J85.1 肺脓肿伴有肺炎
1904,SZ医保-1904-5bd19959aa,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J69.8 其他固体和液体引起的肺炎,全部疾病编码 J85.1 肺脓肿伴有肺炎
1905,SZ医保-1905-d3cbe0a689,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 J85.2 肺脓肿不伴有肺炎,全部疾病编码 J85.100 肺脓肿伴有肺炎
1906,SZ医保-1906-798faea13e,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K25.4 胃溃疡:慢性或未特指的,伴有出血",全部疾病编码 K92.2 未特指的胃肠出血
1907,SZ医保-1907-169ff4fc94,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K25.4 胃溃疡:慢性或未特指的,伴有出血",全部疾病编码 K31.814 胃穿孔
1908,SZ医保-1908-1033b2ceaf,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K25.4 胃溃疡:慢性或未特指的,伴有出血",全部疾病编码 K27.503 上消化道穿孔
1909,SZ医保-1909-af2af35bc9,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K26.0 十二指肠溃疡:急性,伴有出血",全部疾病编码 K92.203 十二指肠出血
1910,SZ医保-1910-10bbf7f66c,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K26.1 十二指肠溃疡:急性,伴有穿孔",全部疾病编码 K31.800x806 十二指肠穿孔
1911,SZ医保-1911-7dababcf17,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K27.0 部位未特指的消化性溃疡:急性,伴有出血",全部疾病编码 K27.300 急性消化性溃疡不伴有出血和穿孔
1912,SZ医保-1912-2521c82af5,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K27.0 部位未特指的消化性溃疡:急性,伴有出血","全部疾病编码 K27.9 部位未特指的消化性溃疡:未特指为急性或慢性,不伴有出血或穿孔"
1913,SZ医保-1913-c397b92d2b,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K27.0 部位未特指的消化性溃疡:急性,伴有出血",全部疾病编码 K92.2 未特指的胃肠出血
1914,SZ医保-1914-45e7b9cf71,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K27.1 部位未特指的消化性溃疡:急性,伴有穿孔","全部疾病编码 K27.3 部位未特指的消化性溃疡:急性,不伴有出血或穿孔"
1915,SZ医保-1915-1d4c5df790,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K27.1 部位未特指的消化性溃疡:急性,伴有穿孔","全部疾病编码 K27.9 部位未特指的消化性溃疡:未特指为急性或慢性,不伴有出血或穿孔"
1916,SZ医保-1916-42fbd86d44,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K27.1 部位未特指的消化性溃疡:急性,伴有穿孔",全部疾病编码 K31.814 胃穿孔
1917,SZ医保-1917-7aa2a60a28,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K27.1 部位未特指的消化性溃疡:急性,伴有穿孔",全部疾病编码 K27.503 上消化道穿孔
1918,SZ医保-1918-cc4aad098b,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K27.1 部位未特指的消化性溃疡:急性,伴有穿孔",全部疾病编码 K31.800x806 十二指肠穿孔
1919,SZ医保-1919-2390973487,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K28.5 胃空肠溃疡:慢性或未特指的,伴有穿孔",全部疾病编码 K28.700 慢性胃空肠溃疡不伴有出血或穿孔
1920,SZ医保-1920-762a5ae450,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K28.5 胃空肠溃疡:慢性或未特指的,伴有穿孔","全部疾病编码 K28.9 胃空肠溃疡:慢性或未特指的,不伴有出血或穿孔"
1921,SZ医保-1921-4f75447eff,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K28.5 胃空肠溃疡:慢性或未特指的,伴有穿孔",全部疾病编码 K63.101 空肠穿孔
1922,SZ医保-1922-7367558253,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K28.5 胃空肠溃疡:慢性或未特指的,伴有穿孔",全部疾病编码 K31.814 胃穿孔
1923,SZ医保-1923-774d4afa5d,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,"全部疾病编码 K28.5 胃空肠溃疡:慢性或未特指的,伴有穿孔",全部疾病编码 K27.503 上消化道穿孔
1924,SZ医保-1924-9cd3b77bc3,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 K80.0 胆囊结石伴有急性胆囊炎,全部疾病编码 K80.2 胆囊结石不伴有胆囊炎
1925,SZ医保-1925-af55bd4594,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 K80.0 胆囊结石伴有急性胆囊炎,全部疾病编码 K81 胆囊炎
1926,SZ医保-1926-6466181419,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 K80.1 胆囊结石伴有其他胆囊炎,全部疾病编码 K80.2 胆囊结石不伴有胆囊炎
1927,SZ医保-1927-f2a049b0ab,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 K80.1 胆囊结石伴有其他胆囊炎,全部疾病编码 K81 胆囊炎
1928,SZ医保-1928-96cca0060a,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 K80.3 胆管结石伴有胆管炎,全部疾病编码 K80.5 胆管结石不伴有胆管炎或胆囊炎
1929,SZ医保-1929-8131ed52b6,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 K80.4 胆管结石伴有胆囊炎,全部疾病编码 K80.5 胆管结石不伴有胆管炎或胆囊炎
1930,SZ医保-1930-c52c831b95,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 K80.4 胆管结石伴有胆囊炎,全部疾病编码 K81 胆囊炎
1931,SZ医保-1931-cb6a7fd357,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 N81.1 膀胱膨出,全部疾病编码 N81.2 子宫阴道不完全性脱垂
1932,SZ医保-1932-2bad6554df,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 N81.1 膀胱膨出,全部疾病编码 N81.3 完全性子宫阴道脱垂
1933,SZ医保-1933-c6b4f11d8e,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 N81.1 膀胱膨出,全部疾病编码 N81.4 未特指的子宫阴道脱垂
1934,SZ医保-1934-1515d1328e,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 O00 异位妊娠,全部疾病编码 Z37 分娩的结局
1935,SZ医保-1935-e477a9761a,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 O01 葡萄胎[水泡状胎块],全部疾病编码 Z37 分娩的结局
1936,SZ医保-1936-af6b2f9b64,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 O02 受孕的其他异常产物,全部疾病编码 Z37 分娩的结局
1937,SZ医保-1937-521f5ca1f2,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 O03 自然流产,全部疾病编码 Z37 分娩的结局
1938,SZ医保-1938-b22b6fdc39,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 O04 医疗性流产,全部疾病编码 Z37 分娩的结局
1939,SZ医保-1939-42293f5cd5,疾病过度编码,当前基础规则模型可保存该规则描述，但尚未实现多条件、排除码、年龄/性别等执行器。,全部疾病编码 O05 其他流产,全部疾病编码 Z37 分娩的结局
